SrcEntity	TgtEntity	Score
http://snomed.info/id/12981001	http://purl.org/sig/ont/fma/fma23294	1.0
http://snomed.info/id/277959000	http://purl.org/sig/ont/fma/fma15743	1.0
http://snomed.info/id/89546000	http://purl.org/sig/ont/fma/fma74538	1.0
http://snomed.info/id/48568000	http://purl.org/sig/ont/fma/fma322918	1.0
http://snomed.info/id/70840002	http://purl.org/sig/ont/fma/fma26366	1.0
http://snomed.info/id/51204001	http://purl.org/sig/ont/fma/fma53120	1.0
http://snomed.info/id/64157005	http://purl.org/sig/ont/fma/fma75496	1.0
http://snomed.info/id/280221009	http://purl.org/sig/ont/fma/fma52641	1.0
http://snomed.info/id/279205000	http://purl.org/sig/ont/fma/fma61918	1.0
http://snomed.info/id/9512009	http://purl.org/sig/ont/fma/fma44234	1.0
http://snomed.info/id/68530009	http://purl.org/sig/ont/fma/fma61082	1.0
http://snomed.info/id/43281008	http://purl.org/sig/ont/fma/fma84232	1.0
http://snomed.info/id/35278002	http://purl.org/sig/ont/fma/fma16901	1.0
http://snomed.info/id/84680009	http://purl.org/sig/ont/fma/fma281880	1.0
http://snomed.info/id/245314008	http://purl.org/sig/ont/fma/fma71846	1.0
http://snomed.info/id/113336002	http://purl.org/sig/ont/fma/fma12794	1.0
http://snomed.info/id/83080002	http://purl.org/sig/ont/fma/fma75508	1.0
http://snomed.info/id/312508004	http://purl.org/sig/ont/fma/fma278560	1.0
http://snomed.info/id/60995006	http://purl.org/sig/ont/fma/fma19239	1.0
http://snomed.info/id/47067000	http://purl.org/sig/ont/fma/fma49567	1.0
http://snomed.info/id/60734001	http://purl.org/sig/ont/fma/fma21376	1.0
http://snomed.info/id/10937003	http://purl.org/sig/ont/fma/fma62191	1.0
http://snomed.info/id/87601001	http://purl.org/sig/ont/fma/fma75732	1.0
http://snomed.info/id/44848009	http://purl.org/sig/ont/fma/fma23759	1.0
http://snomed.info/id/68435002	http://purl.org/sig/ont/fma/fma258831	1.0
http://snomed.info/id/7067009	http://purl.org/sig/ont/fma/fma14811	1.0
http://snomed.info/id/62876006	http://purl.org/sig/ont/fma/fma49080	1.0
http://snomed.info/id/248792009	http://purl.org/sig/ont/fma/fma14349	1.0
http://snomed.info/id/3578005	http://purl.org/sig/ont/fma/fma14537	1.0
http://snomed.info/id/368969007	http://purl.org/sig/ont/fma/fma77722	1.0
http://snomed.info/id/280216006	http://purl.org/sig/ont/fma/fma66183	1.0
http://snomed.info/id/35809003	http://purl.org/sig/ont/fma/fma44822	1.0
http://snomed.info/id/808000	http://purl.org/sig/ont/fma/fma63822	1.0
http://snomed.info/id/65750006	http://purl.org/sig/ont/fma/fma71617	1.0
http://snomed.info/id/113245003	http://purl.org/sig/ont/fma/fma38872	1.0
http://snomed.info/id/23655005	http://purl.org/sig/ont/fma/fma71627	1.0
http://snomed.info/id/25366009	http://purl.org/sig/ont/fma/fma322687	1.0
http://snomed.info/id/168742000	http://purl.org/sig/ont/fma/fma234906	1.0
http://snomed.info/id/2681003	http://purl.org/sig/ont/fma/fma21869	1.0
http://snomed.info/id/77460000	http://purl.org/sig/ont/fma/fma10029	1.0
http://snomed.info/id/84573001	http://purl.org/sig/ont/fma/fma55146	1.0
http://snomed.info/id/40265002	http://purl.org/sig/ont/fma/fma11946	1.0
http://snomed.info/id/22675007	http://purl.org/sig/ont/fma/fma18308	1.0
http://snomed.info/id/44981009	http://purl.org/sig/ont/fma/fma19626	1.0
http://snomed.info/id/23655005	http://purl.org/sig/ont/fma/fma7473	1.0
http://snomed.info/id/113207004	http://purl.org/sig/ont/fma/fma9268	1.0
http://snomed.info/id/245221006	http://purl.org/sig/ont/fma/fma47275	1.0
http://snomed.info/id/66070001	http://purl.org/sig/ont/fma/fma7375	1.0
http://snomed.info/id/67459009	http://purl.org/sig/ont/fma/fma16034	1.0
http://snomed.info/id/60272005	http://purl.org/sig/ont/fma/fma16487	1.0
http://snomed.info/id/71822005	http://purl.org/sig/ont/fma/fma43000	1.0
http://snomed.info/id/314732008	http://purl.org/sig/ont/fma/fma16657	1.0
http://snomed.info/id/245257001	http://purl.org/sig/ont/fma/fma78571	1.0
http://snomed.info/id/66051006	http://purl.org/sig/ont/fma/fma14579	1.0
http://snomed.info/id/44718000	http://purl.org/sig/ont/fma/fma77488	1.0
http://snomed.info/id/32264005	http://purl.org/sig/ont/fma/fma6670	1.0
http://snomed.info/id/32551008	http://purl.org/sig/ont/fma/fma27984	1.0
http://snomed.info/id/267091000	http://purl.org/sig/ont/fma/fma321528	1.0
http://snomed.info/id/25991003	http://purl.org/sig/ont/fma/fma72248	1.0
http://snomed.info/id/21974007	http://purl.org/sig/ont/fma/fma54640	1.0
http://snomed.info/id/28949004	http://purl.org/sig/ont/fma/fma72253	1.0
http://snomed.info/id/53603007	http://purl.org/sig/ont/fma/fma66643	1.0
http://snomed.info/id/64013008	http://purl.org/sig/ont/fma/fma54241	1.0
http://snomed.info/id/12192001	http://purl.org/sig/ont/fma/fma8744	1.0
http://snomed.info/id/279555009	http://purl.org/sig/ont/fma/fma55139	1.0
http://snomed.info/id/245062005	http://purl.org/sig/ont/fma/fma48025	1.0
http://snomed.info/id/367919001	http://purl.org/sig/ont/fma/fma7699	1.0
http://snomed.info/id/279155003	http://purl.org/sig/ont/fma/fma62177	1.0
http://snomed.info/id/279814004	http://purl.org/sig/ont/fma/fma233091	1.0
http://snomed.info/id/56103003	http://purl.org/sig/ont/fma/fma42771	1.0
http://snomed.info/id/789275000	http://purl.org/sig/ont/fma/fma60361	1.0
http://snomed.info/id/55219005	http://purl.org/sig/ont/fma/fma8638	1.0
http://snomed.info/id/62431001	http://purl.org/sig/ont/fma/fma9624	1.0
http://snomed.info/id/76919008	http://purl.org/sig/ont/fma/fma14498	1.0
http://snomed.info/id/64154003	http://purl.org/sig/ont/fma/fma7420	1.0
http://snomed.info/id/79112004	http://purl.org/sig/ont/fma/fma71291	1.0
http://snomed.info/id/263435003	http://purl.org/sig/ont/fma/fma37596	1.0
http://snomed.info/id/88010007	http://purl.org/sig/ont/fma/fma71582	1.0
http://snomed.info/id/57793009	http://purl.org/sig/ont/fma/fma7243	1.0
http://snomed.info/id/68705008	http://purl.org/sig/ont/fma/fma13329	1.0
http://snomed.info/id/367924003	http://purl.org/sig/ont/fma/fma8126	1.0
http://snomed.info/id/91797006	http://purl.org/sig/ont/fma/fma22763	1.0
http://snomed.info/id/70146006	http://purl.org/sig/ont/fma/fma61844	1.0
http://snomed.info/id/314288000	http://purl.org/sig/ont/fma/fma49627	1.0
http://snomed.info/id/58552002	http://purl.org/sig/ont/fma/fma19843	1.0
http://snomed.info/id/73516003	http://purl.org/sig/ont/fma/fma61907	1.0
http://snomed.info/id/59650007	http://purl.org/sig/ont/fma/fma72244	1.0
http://snomed.info/id/73239005	http://purl.org/sig/ont/fma/fma14519	1.0
http://snomed.info/id/7569003	http://purl.org/sig/ont/fma/fma75592	1.0
http://snomed.info/id/278348003	http://purl.org/sig/ont/fma/fma6332	1.0
http://snomed.info/id/123868004	http://purl.org/sig/ont/fma/fma54671	1.0
http://snomed.info/id/79582003	http://purl.org/sig/ont/fma/fma49488	1.0
http://snomed.info/id/122774002	http://purl.org/sig/ont/fma/fma321550	1.0
http://snomed.info/id/52410001	http://purl.org/sig/ont/fma/fma46291	1.0
http://snomed.info/id/52927003	http://purl.org/sig/ont/fma/fma49006	1.0
http://snomed.info/id/46353006	http://purl.org/sig/ont/fma/fma59833	1.0
http://snomed.info/id/280242006	http://purl.org/sig/ont/fma/fma52970	1.0
http://snomed.info/id/360833004	http://purl.org/sig/ont/fma/fma80357	1.0
http://snomed.info/id/77852007	http://purl.org/sig/ont/fma/fma14815	1.0
http://snomed.info/id/53420003	http://purl.org/sig/ont/fma/fma15687	1.0
http://snomed.info/id/233876007	http://purl.org/sig/ont/fma/fma71421	1.0
http://snomed.info/id/280402004	http://purl.org/sig/ont/fma/fma66185	1.0
http://snomed.info/id/16967000	http://purl.org/sig/ont/fma/fma16089	1.0
http://snomed.info/id/68230005	http://purl.org/sig/ont/fma/fma58274	1.0
http://snomed.info/id/69656004	http://purl.org/sig/ont/fma/fma15713	1.0
http://snomed.info/id/280329008	http://purl.org/sig/ont/fma/fma78648	1.0
http://snomed.info/id/48462001	http://purl.org/sig/ont/fma/fma70863	1.0
http://snomed.info/id/431490008	http://purl.org/sig/ont/fma/fma321720	1.0
http://snomed.info/id/421988007	http://purl.org/sig/ont/fma/fma323950	1.0
http://snomed.info/id/33712006	http://purl.org/sig/ont/fma/fma38295	1.0
http://snomed.info/id/303054002	http://purl.org/sig/ont/fma/fma29715	1.0
http://snomed.info/id/38390003	http://purl.org/sig/ont/fma/fma54562	1.0
http://snomed.info/id/31688004	http://purl.org/sig/ont/fma/fma14344	1.0
http://snomed.info/id/15598003	http://purl.org/sig/ont/fma/fma7211	1.0
http://snomed.info/id/63404006	http://purl.org/sig/ont/fma/fma9715	1.0
http://snomed.info/id/246013003	http://purl.org/sig/ont/fma/fma295333	1.0
http://snomed.info/id/423185002	http://purl.org/sig/ont/fma/fma55683	1.0
http://snomed.info/id/15398002	http://purl.org/sig/ont/fma/fma6638	1.0
http://snomed.info/id/180990005	http://purl.org/sig/ont/fma/fma17592	1.0
http://snomed.info/id/281640004	http://purl.org/sig/ont/fma/fma322225	1.0
http://snomed.info/id/68137000	http://purl.org/sig/ont/fma/fma321646	1.0
http://snomed.info/id/69327007	http://purl.org/sig/ont/fma/fma3960	1.0
http://snomed.info/id/245089000	http://purl.org/sig/ont/fma/fma48429	1.0
http://snomed.info/id/310550007	http://purl.org/sig/ont/fma/fma44948	1.0
http://snomed.info/id/37720009	http://purl.org/sig/ont/fma/fma272320	1.0
http://snomed.info/id/58641002	http://purl.org/sig/ont/fma/fma49041	1.0
http://snomed.info/id/27630003	http://purl.org/sig/ont/fma/fma8627	1.0
http://snomed.info/id/67833000	http://purl.org/sig/ont/fma/fma71101	1.0
http://snomed.info/id/27802001	http://purl.org/sig/ont/fma/fma16063	1.0
http://snomed.info/id/14719001	http://purl.org/sig/ont/fma/fma44083	1.0
http://snomed.info/id/41845008	http://purl.org/sig/ont/fma/fma52750	1.0
http://snomed.info/id/245543004	http://purl.org/sig/ont/fma/fma75150	1.0
http://snomed.info/id/27485007	http://purl.org/sig/ont/fma/fma17561	1.0
http://snomed.info/id/49310007	http://purl.org/sig/ont/fma/fma27311	1.0
http://snomed.info/id/12437000	http://purl.org/sig/ont/fma/fma58476	1.0
http://snomed.info/id/9481009	http://purl.org/sig/ont/fma/fma272216	1.0
http://snomed.info/id/245270005	http://purl.org/sig/ont/fma/fma14189	1.0
http://snomed.info/id/17995007	http://purl.org/sig/ont/fma/fma323217	1.0
http://snomed.info/id/4019005	http://purl.org/sig/ont/fma/fma20404	1.0
http://snomed.info/id/29385000	http://purl.org/sig/ont/fma/fma22828	1.0
http://snomed.info/id/23538004	http://purl.org/sig/ont/fma/fma12148	1.0
http://snomed.info/id/26273007	http://purl.org/sig/ont/fma/fma58708	1.0
http://snomed.info/id/281227003	http://purl.org/sig/ont/fma/fma16625	1.0
http://snomed.info/id/313055005	http://purl.org/sig/ont/fma/fma33770	1.0
http://snomed.info/id/89546000	http://purl.org/sig/ont/fma/fma46565	1.0
http://snomed.info/id/75357007	http://purl.org/sig/ont/fma/fma46591	1.0
http://snomed.info/id/15878004	http://purl.org/sig/ont/fma/fma14471	1.0
http://snomed.info/id/5213007	http://purl.org/sig/ont/fma/fma51102	1.0
http://snomed.info/id/78562008	http://purl.org/sig/ont/fma/fma15709	1.0
http://snomed.info/id/36086000	http://purl.org/sig/ont/fma/fma71830	1.0
http://snomed.info/id/5128004	http://purl.org/sig/ont/fma/fma58838	1.0
http://snomed.info/id/12817009	http://purl.org/sig/ont/fma/fma19844	1.0
http://snomed.info/id/8598002	http://purl.org/sig/ont/fma/fma50869	1.0
http://snomed.info/id/2489005	http://purl.org/sig/ont/fma/fma49146	1.0
http://snomed.info/id/90895003	http://purl.org/sig/ont/fma/fma70834	1.0
http://snomed.info/id/89340005	http://purl.org/sig/ont/fma/fma11951	1.0
http://snomed.info/id/65224006	http://purl.org/sig/ont/fma/fma77829	1.0
http://snomed.info/id/182011000	http://purl.org/sig/ont/fma/fma37609	1.0
http://snomed.info/id/66247003	http://purl.org/sig/ont/fma/fma15908	1.0
http://snomed.info/id/25509000	http://purl.org/sig/ont/fma/fma40865	1.0
http://snomed.info/id/263414000	http://purl.org/sig/ont/fma/fma37523	1.0
http://snomed.info/id/124002	http://purl.org/sig/ont/fma/fma52833	1.0
http://snomed.info/id/152713004	http://purl.org/sig/ont/fma/fma50959	1.0
http://snomed.info/id/74502003	http://purl.org/sig/ont/fma/fma8961	1.0
http://snomed.info/id/369073000	http://purl.org/sig/ont/fma/fma72603	1.0
http://snomed.info/id/45950005	http://purl.org/sig/ont/fma/fma58688	1.0
http://snomed.info/id/12406000	http://purl.org/sig/ont/fma/fma24949	1.0
http://snomed.info/id/89858007	http://purl.org/sig/ont/fma/fma5950	1.0
http://snomed.info/id/89037002	http://purl.org/sig/ont/fma/fma12797	1.0
http://snomed.info/id/61654003	http://purl.org/sig/ont/fma/fma49692	1.0
http://snomed.info/id/62872008	http://purl.org/sig/ont/fma/fma61961	1.0
http://snomed.info/id/88806005	http://purl.org/sig/ont/fma/fma77038	1.0
http://snomed.info/id/288492009	http://purl.org/sig/ont/fma/fma6167	1.0
http://snomed.info/id/91030001	http://purl.org/sig/ont/fma/fma322801	1.0
http://snomed.info/id/127855006	http://purl.org/sig/ont/fma/fma59155	1.0
http://snomed.info/id/61720008	http://purl.org/sig/ont/fma/fma3937	1.0
http://snomed.info/id/47538007	http://purl.org/sig/ont/fma/fma58827	1.0
http://snomed.info/id/83571006	http://purl.org/sig/ont/fma/fma54621	1.0
http://snomed.info/id/14008007	http://purl.org/sig/ont/fma/fma52935	1.0
http://snomed.info/id/55492004	http://purl.org/sig/ont/fma/fma16084	1.0
http://snomed.info/id/305059009	http://purl.org/sig/ont/fma/fma51605	1.0
http://snomed.info/id/81016008	http://purl.org/sig/ont/fma/fma58711	1.0
http://snomed.info/id/367666000	http://purl.org/sig/ont/fma/fma44552	1.0
http://snomed.info/id/7756004	http://purl.org/sig/ont/fma/fma9222	1.0
http://snomed.info/id/280188009	http://purl.org/sig/ont/fma/fma52611	1.0
http://snomed.info/id/65780001	http://purl.org/sig/ont/fma/fma272214	1.0
http://snomed.info/id/84462006	http://purl.org/sig/ont/fma/fma9982	1.0
http://snomed.info/id/32264005	http://purl.org/sig/ont/fma/fma75519	1.0
http://snomed.info/id/420329002	http://purl.org/sig/ont/fma/fma63995	1.0
http://snomed.info/id/35665005	http://purl.org/sig/ont/fma/fma53156	1.0
http://snomed.info/id/711193003	http://purl.org/sig/ont/fma/fma33937	1.0
http://snomed.info/id/40717002	http://purl.org/sig/ont/fma/fma40794	1.0
http://snomed.info/id/279115000	http://purl.org/sig/ont/fma/fma256693	1.0
http://snomed.info/id/279813005	http://purl.org/sig/ont/fma/fma12773	1.0
http://snomed.info/id/245270005	http://purl.org/sig/ont/fma/fma71749	1.0
http://snomed.info/id/65609007	http://purl.org/sig/ont/fma/fma42872	1.0
http://snomed.info/id/51159009	http://purl.org/sig/ont/fma/fma32550	1.0
http://snomed.info/id/245387009	http://purl.org/sig/ont/fma/fma323426	1.0
http://snomed.info/id/47554005	http://purl.org/sig/ont/fma/fma15043	1.0
http://snomed.info/id/73220000	http://purl.org/sig/ont/fma/fma7476	1.0
http://snomed.info/id/369192001	http://purl.org/sig/ont/fma/fma77691	1.0
http://snomed.info/id/362898004	http://purl.org/sig/ont/fma/fma321962	1.0
http://snomed.info/id/90981002	http://purl.org/sig/ont/fma/fma72541	1.0
http://snomed.info/id/76059009	http://purl.org/sig/ont/fma/fma55563	1.0
http://snomed.info/id/25938006	http://purl.org/sig/ont/fma/fma77517	1.0
http://snomed.info/id/24170000	http://purl.org/sig/ont/fma/fma15401	1.0
http://snomed.info/id/71046002	http://purl.org/sig/ont/fma/fma62154	1.0
http://snomed.info/id/158670005	http://purl.org/sig/ont/fma/fma13318	1.0
http://snomed.info/id/181993001	http://purl.org/sig/ont/fma/fma37490	1.0
http://snomed.info/id/91686002	http://purl.org/sig/ont/fma/fma265269	1.0
http://snomed.info/id/280291000	http://purl.org/sig/ont/fma/fma53486	1.0
http://snomed.info/id/90140006	http://purl.org/sig/ont/fma/fma15766	1.0
http://snomed.info/id/736418007	http://purl.org/sig/ont/fma/fma67936	1.0
http://snomed.info/id/36743005	http://purl.org/sig/ont/fma/fma52890	1.0
http://snomed.info/id/38630006	http://purl.org/sig/ont/fma/fma13386	1.0
http://snomed.info/id/371311000	http://purl.org/sig/ont/fma/fma23101	1.0
http://snomed.info/id/34988000	http://purl.org/sig/ont/fma/fma10646	1.0
http://snomed.info/id/62919005	http://purl.org/sig/ont/fma/fma14472	1.0
http://snomed.info/id/110579002	http://purl.org/sig/ont/fma/fma56493	1.0
http://snomed.info/id/71758008	http://purl.org/sig/ont/fma/fma71587	1.0
http://snomed.info/id/44405009	http://purl.org/sig/ont/fma/fma16068	1.0
http://snomed.info/id/12461007	http://purl.org/sig/ont/fma/fma19726	1.0
http://snomed.info/id/38550000	http://purl.org/sig/ont/fma/fma49934	1.0
http://snomed.info/id/57972002	http://purl.org/sig/ont/fma/fma15723	1.0
http://snomed.info/id/51282000	http://purl.org/sig/ont/fma/fma71515	1.0
http://snomed.info/id/15665001	http://purl.org/sig/ont/fma/fma13357	1.0
http://snomed.info/id/56329008	http://purl.org/sig/ont/fma/fma13889	1.0
http://snomed.info/id/34132008	http://purl.org/sig/ont/fma/fma76887	1.0
http://snomed.info/id/59609004	http://purl.org/sig/ont/fma/fma9396	1.0
http://snomed.info/id/29514006	http://purl.org/sig/ont/fma/fma13410	1.0
http://snomed.info/id/45591000	http://purl.org/sig/ont/fma/fma322676	1.0
http://snomed.info/id/285798008	http://purl.org/sig/ont/fma/fma21242	1.0
http://snomed.info/id/50372005	http://purl.org/sig/ont/fma/fma323356	1.0
http://snomed.info/id/46971007	http://purl.org/sig/ont/fma/fma42998	1.0
http://snomed.info/id/44029006	http://purl.org/sig/ont/fma/fma7310	1.0
http://snomed.info/id/245069001	http://purl.org/sig/ont/fma/fma47905	1.0
http://snomed.info/id/19248005	http://purl.org/sig/ont/fma/fma37592	1.0
http://snomed.info/id/91743006	http://purl.org/sig/ont/fma/fma322862	1.0
http://snomed.info/id/83936004	http://purl.org/sig/ont/fma/fma71335	1.0
http://snomed.info/id/4958002	http://purl.org/sig/ont/fma/fma61841	1.0
http://snomed.info/id/367984000	http://purl.org/sig/ont/fma/fma7784	1.0
http://snomed.info/id/38012000	http://purl.org/sig/ont/fma/fma40297	1.0
http://snomed.info/id/280330003	http://purl.org/sig/ont/fma/fma78651	1.0
http://snomed.info/id/21096004	http://purl.org/sig/ont/fma/fma37534	1.0
http://snomed.info/id/245964008	http://purl.org/sig/ont/fma/fma16056	1.0
http://snomed.info/id/245952000	http://purl.org/sig/ont/fma/fma13709	1.0
http://snomed.info/id/15339008	http://purl.org/sig/ont/fma/fma7776	1.0
http://snomed.info/id/71836000	http://purl.org/sig/ont/fma/fma54878	1.0
http://snomed.info/id/72793003	http://purl.org/sig/ont/fma/fma14929	1.0
http://snomed.info/id/278672000	http://purl.org/sig/ont/fma/fma16663	1.0
http://snomed.info/id/18911002	http://purl.org/sig/ont/fma/fma9707	1.0
http://snomed.info/id/194996006	http://purl.org/sig/ont/fma/fma71567	1.0
http://snomed.info/id/279807001	http://purl.org/sig/ont/fma/fma14193	1.0
http://snomed.info/id/66436008	http://purl.org/sig/ont/fma/fma59792	1.0
http://snomed.info/id/26788001	http://purl.org/sig/ont/fma/fma43024	1.0
http://snomed.info/id/28839003	http://purl.org/sig/ont/fma/fma33359	1.0
http://snomed.info/id/266005	http://purl.org/sig/ont/fma/fma7337	1.0
http://snomed.info/id/25247006	http://purl.org/sig/ont/fma/fma228925	1.0
http://snomed.info/id/64013008	http://purl.org/sig/ont/fma/fma70751	1.0
http://snomed.info/id/280313000	http://purl.org/sig/ont/fma/fma55152	1.0
http://snomed.info/id/115973006	http://purl.org/sig/ont/fma/fma37482	1.0
http://snomed.info/id/74896003	http://purl.org/sig/ont/fma/fma7338	1.0
http://snomed.info/id/360537008	http://purl.org/sig/ont/fma/fma76269	1.0
http://snomed.info/id/245868005	http://purl.org/sig/ont/fma/fma24958	1.0
http://snomed.info/id/788783003	http://purl.org/sig/ont/fma/fma60305	1.0
http://snomed.info/id/81040000	http://purl.org/sig/ont/fma/fma66326	1.0
http://snomed.info/id/9320007	http://purl.org/sig/ont/fma/fma45022	1.0
http://snomed.info/id/369379005	http://purl.org/sig/ont/fma/fma51344	1.0
http://snomed.info/id/49330006	http://purl.org/sig/ont/fma/fma84244	1.0
http://snomed.info/id/17352004	http://purl.org/sig/ont/fma/fma18626	1.0
http://snomed.info/id/5953002	http://purl.org/sig/ont/fma/fma8120	1.0
http://snomed.info/id/367964004	http://purl.org/sig/ont/fma/fma8430	1.0
http://snomed.info/id/49967005	http://purl.org/sig/ont/fma/fma13079	1.0
http://snomed.info/id/25727004	http://purl.org/sig/ont/fma/fma14805	1.0
http://snomed.info/id/65067005	http://purl.org/sig/ont/fma/fma322052	1.0
http://snomed.info/id/245880002	http://purl.org/sig/ont/fma/fma16044	1.0
http://snomed.info/id/272686009	http://purl.org/sig/ont/fma/fma75647	1.0
http://snomed.info/id/303051005	http://purl.org/sig/ont/fma/fma18933	1.0
http://snomed.info/id/244081009	http://purl.org/sig/ont/fma/fma52921	1.0
http://snomed.info/id/91741008	http://purl.org/sig/ont/fma/fma322860	1.0
http://snomed.info/id/68085002	http://purl.org/sig/ont/fma/fma55696	1.0
http://snomed.info/id/9332006	http://purl.org/sig/ont/fma/fma57071	1.0
http://snomed.info/id/245822007	http://purl.org/sig/ont/fma/fma323460	1.0
http://snomed.info/id/50176000	http://purl.org/sig/ont/fma/fma38500	1.0
http://snomed.info/id/53892006	http://purl.org/sig/ont/fma/fma77596	1.0
http://snomed.info/id/17279002	http://purl.org/sig/ont/fma/fma10097	1.0
http://snomed.info/id/6009002	http://purl.org/sig/ont/fma/fma77100	1.0
http://snomed.info/id/81062000	http://purl.org/sig/ont/fma/fma44635	1.0
http://snomed.info/id/38896004	http://purl.org/sig/ont/fma/fma84243	1.0
http://snomed.info/id/34986001	http://purl.org/sig/ont/fma/fma14909	1.0
http://snomed.info/id/78480002	http://purl.org/sig/ont/fma/fma8613	1.0
http://snomed.info/id/279442005	http://purl.org/sig/ont/fma/fma256530	1.0
http://snomed.info/id/420800007	http://purl.org/sig/ont/fma/fma71750	1.0
http://snomed.info/id/64554007	http://purl.org/sig/ont/fma/fma42878	1.0
http://snomed.info/id/425172003	http://purl.org/sig/ont/fma/fma18889	1.0
http://snomed.info/id/46454004	http://purl.org/sig/ont/fma/fma7592	1.0
http://snomed.info/id/3169005	http://purl.org/sig/ont/fma/fma55653	1.0
http://snomed.info/id/280534006	http://purl.org/sig/ont/fma/fma6263	1.0
http://snomed.info/id/67833000	http://purl.org/sig/ont/fma/fma49033	1.0
http://snomed.info/id/26849007	http://purl.org/sig/ont/fma/fma9141	1.0
http://snomed.info/id/9000002	http://purl.org/sig/ont/fma/fma77791	1.0
http://snomed.info/id/16675008	http://purl.org/sig/ont/fma/fma55074	1.0
http://snomed.info/id/30314009	http://purl.org/sig/ont/fma/fma84206	1.0
http://snomed.info/id/26655000	http://purl.org/sig/ont/fma/fma72524	1.0
http://snomed.info/id/13572006	http://purl.org/sig/ont/fma/fma51796	1.0
http://snomed.info/id/1243003	http://purl.org/sig/ont/fma/fma26451	1.0
http://snomed.info/id/244081009	http://purl.org/sig/ont/fma/fma320486	1.0
http://snomed.info/id/25987008	http://purl.org/sig/ont/fma/fma322650	1.0
http://snomed.info/id/360498003	http://purl.org/sig/ont/fma/fma5860	1.0
http://snomed.info/id/12620004	http://purl.org/sig/ont/fma/fma323351	1.0
http://snomed.info/id/279142004	http://purl.org/sig/ont/fma/fma61218	1.0
http://snomed.info/id/72264004	http://purl.org/sig/ont/fma/fma32867	1.0
http://snomed.info/id/77220004	http://purl.org/sig/ont/fma/fma322836	1.0
http://snomed.info/id/152713004	http://purl.org/sig/ont/fma/fma70855	1.0
http://snomed.info/id/80203008	http://purl.org/sig/ont/fma/fma20274	1.0
http://snomed.info/id/80243003	http://purl.org/sig/ont/fma/fma54437	1.0
http://snomed.info/id/263427001	http://purl.org/sig/ont/fma/fma37651	1.0
http://snomed.info/id/609598006	http://purl.org/sig/ont/fma/fma45246	1.0
http://snomed.info/id/60227002	http://purl.org/sig/ont/fma/fma71823	1.0
http://snomed.info/id/123860006	http://purl.org/sig/ont/fma/fma31892	1.0
