SrcEntity	TgtEntity	Score
http://omim.org/entry/610738	http://www.orpha.net/ORDO/Orphanet_99749	1.0
http://omim.org/entry/300500	http://www.orpha.net/ORDO/Orphanet_54	1.0
http://www.omim.org/phenotypicSeries/PS213200	http://www.orpha.net/ORDO/Orphanet_1172	1.0
http://omim.org/entry/615961	http://www.orpha.net/ORDO/Orphanet_140941	1.0
http://omim.org/entry/105805	http://www.orpha.net/ORDO/Orphanet_99092	1.0
http://omim.org/entry/600123	http://www.orpha.net/ORDO/Orphanet_1352	1.0
http://omim.org/entry/228940	http://www.orpha.net/ORDO/Orphanet_2256	1.0
http://omim.org/entry/609655	http://www.orpha.net/ORDO/Orphanet_50809	1.0
http://omim.org/entry/613342	http://www.orpha.net/ORDO/Orphanet_2619	1.0
http://omim.org/entry/615761	http://www.orpha.net/ORDO/Orphanet_404440	1.0
http://omim.org/entry/277740	http://www.orpha.net/ORDO/Orphanet_2475	1.0
http://omim.org/entry/106700	http://www.orpha.net/ORDO/Orphanet_99125	1.0
http://www.omim.org/phenotypicSeries/PS133200	http://www.orpha.net/ORDO/Orphanet_316	1.0
http://www.omim.org/phenotypicSeries/PS161050	http://www.orpha.net/ORDO/Orphanet_79369	1.0
http://omim.org/entry/263540	http://www.orpha.net/ORDO/Orphanet_2916	1.0
http://omim.org/entry/219900	http://www.orpha.net/ORDO/Orphanet_411634	1.0
http://omim.org/entry/611543	http://www.orpha.net/ORDO/Orphanet_464760	1.0
http://omim.org/entry/604187	http://www.orpha.net/ORDO/Orphanet_100991	1.0
http://omim.org/entry/223000	http://www.orpha.net/ORDO/Orphanet_53690	1.0
http://omim.org/entry/615704	http://www.orpha.net/ORDO/Orphanet_221043	1.0
http://omim.org/entry/261000	http://www.orpha.net/ORDO/Orphanet_332	1.0
http://omim.org/entry/616795	http://www.orpha.net/ORDO/Orphanet_458803	1.0
http://omim.org/entry/616034	http://www.orpha.net/ORDO/Orphanet_431361	1.0
http://omim.org/entry/256150	http://www.orpha.net/ORDO/Orphanet_87876	1.0
http://omim.org/entry/606762	http://www.orpha.net/ORDO/Orphanet_35878	1.0
http://omim.org/entry/300703	http://www.orpha.net/ORDO/Orphanet_314978	1.0
http://omim.org/entry/612406	http://www.orpha.net/ORDO/Orphanet_370103	1.0
http://omim.org/entry/300672	http://www.orpha.net/ORDO/Orphanet_505652	1.0
http://omim.org/entry/146590	http://www.orpha.net/ORDO/Orphanet_79503	1.0
http://omim.org/entry/313900	http://www.orpha.net/ORDO/Orphanet_852	1.0
http://www.omim.org/phenotypicSeries/PS132100	http://www.orpha.net/ORDO/Orphanet_166409	1.0
http://omim.org/entry/609583	http://www.orpha.net/ORDO/Orphanet_220497	1.0
http://omim.org/entry/219250	http://www.orpha.net/ORDO/Orphanet_1556	1.0
http://omim.org/entry/123050	http://www.orpha.net/ORDO/Orphanet_157832	1.0
http://omim.org/entry/601195	http://www.orpha.net/ORDO/Orphanet_139507	1.0
http://www.omim.org/phenotypicSeries/PS109720	http://www.orpha.net/ORDO/Orphanet_186	1.0
http://omim.org/entry/300650	http://www.orpha.net/ORDO/Orphanet_1000	1.0
http://omim.org/entry/138790	http://www.orpha.net/ORDO/Orphanet_2091	1.0
http://omim.org/entry/615170	http://www.orpha.net/ORDO/Orphanet_357332	1.0
http://omim.org/entry/269250	http://www.orpha.net/ORDO/Orphanet_3144	1.0
http://omim.org/entry/611377	http://www.orpha.net/ORDO/Orphanet_140908	1.0
http://omim.org/entry/616108	http://www.orpha.net/ORDO/Orphanet_436245	1.0
http://www.omim.org/phenotypicSeries/PS201000	http://www.orpha.net/ORDO/Orphanet_65759	1.0
http://omim.org/entry/600224	http://www.orpha.net/ORDO/Orphanet_98766	1.0
http://omim.org/entry/602558	http://www.orpha.net/ORDO/Orphanet_1524	1.0
http://omim.org/entry/236660	http://www.orpha.net/ORDO/Orphanet_2181	1.0
http://omim.org/entry/137763	http://www.orpha.net/ORDO/Orphanet_2085	1.0
http://omim.org/entry/135100	http://www.orpha.net/ORDO/Orphanet_337	1.0
http://omim.org/entry/253270	http://www.orpha.net/ORDO/Orphanet_79242	1.0
http://www.omim.org/phenotypicSeries/PS259700	http://www.orpha.net/ORDO/Orphanet_667	1.0
http://omim.org/entry/259775	http://www.orpha.net/ORDO/Orphanet_1832	1.0
http://omim.org/entry/615918	http://www.orpha.net/ORDO/Orphanet_420733	1.0
http://omim.org/entry/309800	http://www.orpha.net/ORDO/Orphanet_85275	1.0
http://omim.org/entry/221820	http://www.orpha.net/ORDO/Orphanet_313808	1.0
http://omim.org/entry/607745	http://www.orpha.net/ORDO/Orphanet_140927	1.0
http://omim.org/entry/277175	http://www.orpha.net/ORDO/Orphanet_3018	1.0
http://omim.org/entry/200130	http://www.orpha.net/ORDO/Orphanet_2985	1.0
http://www.omim.org/phenotypicSeries/PS108300	http://www.orpha.net/ORDO/Orphanet_828	1.0
http://www.omim.org/phenotypicSeries/PS607313	http://www.orpha.net/ORDO/Orphanet_2744	1.0
http://omim.org/entry/236500	http://www.orpha.net/ORDO/Orphanet_500135	1.0
http://omim.org/entry/616209	http://www.orpha.net/ORDO/Orphanet_457050	1.0
http://omim.org/entry/234200	http://www.orpha.net/ORDO/Orphanet_157850	1.0
http://omim.org/entry/615957	http://www.orpha.net/ORDO/Orphanet_423296	1.0
http://omim.org/entry/102510	http://www.orpha.net/ORDO/Orphanet_957	1.0
http://omim.org/entry/610717	http://www.orpha.net/ORDO/Orphanet_98908	1.0
http://omim.org/entry/606367	http://www.orpha.net/ORDO/Orphanet_169100	1.0
http://omim.org/entry/614674	http://www.orpha.net/ORDO/Orphanet_498251	1.0
http://omim.org/entry/225040	http://www.orpha.net/ORDO/Orphanet_1812	1.0
http://omim.org/entry/604715	http://www.orpha.net/ORDO/Orphanet_443236	1.0
http://omim.org/entry/610539	http://www.orpha.net/ORDO/Orphanet_309252	1.0
http://omim.org/entry/612376	http://www.orpha.net/ORDO/Orphanet_520	1.0
http://omim.org/entry/164900	http://www.orpha.net/ORDO/Orphanet_2741	1.0
http://omim.org/entry/609060	http://www.orpha.net/ORDO/Orphanet_137681	1.0
http://omim.org/entry/256540	http://www.orpha.net/ORDO/Orphanet_351	1.0
http://omim.org/entry/615518	http://www.orpha.net/ORDO/Orphanet_228000	1.0
http://omim.org/entry/604922	http://www.orpha.net/ORDO/Orphanet_166277	1.0
http://omim.org/entry/304120	http://www.orpha.net/ORDO/Orphanet_90652	1.0
http://omim.org/entry/616625	http://www.orpha.net/ORDO/Orphanet_488333	1.0
http://omim.org/entry/616400	http://www.orpha.net/ORDO/Orphanet_448264	1.0
http://omim.org/entry/617303	http://www.orpha.net/ORDO/Orphanet_505248	1.0
http://omim.org/entry/145900	http://www.orpha.net/ORDO/Orphanet_64748	1.0
http://omim.org/entry/176000	http://www.orpha.net/ORDO/Orphanet_79276	1.0
http://omim.org/entry/151800	http://www.orpha.net/ORDO/Orphanet_2398	1.0
http://omim.org/entry/261575	http://www.orpha.net/ORDO/Orphanet_2876	1.0
http://omim.org/entry/606843	http://www.orpha.net/ORDO/Orphanet_101090	1.0
http://omim.org/entry/130100	http://www.orpha.net/ORDO/Orphanet_79148	1.0
http://omim.org/entry/600122	http://www.orpha.net/ORDO/Orphanet_2983	1.0
http://omim.org/entry/256050	http://www.orpha.net/ORDO/Orphanet_56304	1.0
http://omim.org/entry/616185	http://www.orpha.net/ORDO/Orphanet_444048	1.0
http://www.omim.org/phenotypicSeries/PS300000	http://www.orpha.net/ORDO/Orphanet_2745	1.0
http://omim.org/entry/609165	http://www.orpha.net/ORDO/Orphanet_281190	1.0
http://omim.org/entry/612164	http://www.orpha.net/ORDO/Orphanet_599373	1.0
http://omim.org/entry/164400	http://www.orpha.net/ORDO/Orphanet_98755	1.0
http://omim.org/entry/169170	http://www.orpha.net/ORDO/Orphanet_2976	1.0
http://omim.org/entry/258480	http://www.orpha.net/ORDO/Orphanet_2746	1.0
http://omim.org/entry/605820	http://www.orpha.net/ORDO/Orphanet_602	1.0
http://omim.org/entry/617284	http://www.orpha.net/ORDO/Orphanet_589618	1.0
http://omim.org/entry/186580	http://www.orpha.net/ORDO/Orphanet_90340	1.0
http://omim.org/entry/201400	http://www.orpha.net/ORDO/Orphanet_199296	1.0
http://omim.org/entry/103100	http://www.orpha.net/ORDO/Orphanet_454718	1.0
http://omim.org/entry/131705	http://www.orpha.net/ORDO/Orphanet_79411	1.0
http://omim.org/entry/603569	http://www.orpha.net/ORDO/Orphanet_141127	1.0
http://omim.org/entry/606407	http://www.orpha.net/ORDO/Orphanet_163690	1.0
http://omim.org/entry/615185	http://www.orpha.net/ORDO/Orphanet_352670	1.0
http://www.omim.org/phenotypicSeries/PS253600	http://www.orpha.net/ORDO/Orphanet_102015	1.0
http://omim.org/entry/608104	http://www.orpha.net/ORDO/Orphanet_79325	1.0
http://omim.org/entry/118210	http://www.orpha.net/ORDO/Orphanet_99946	1.0
http://omim.org/entry/203780	http://www.orpha.net/ORDO/Orphanet_88919	1.0
http://omim.org/entry/300491	http://www.orpha.net/ORDO/Orphanet_85294	1.0
http://omim.org/entry/242530	http://www.orpha.net/ORDO/Orphanet_2278	1.0
http://omim.org/entry/616913	http://www.orpha.net/ORDO/Orphanet_466806	1.0
http://omim.org/entry/601668	http://www.orpha.net/ORDO/Orphanet_168451	1.0
http://omim.org/entry/615284	http://www.orpha.net/ORDO/Orphanet_363981	1.0
http://omim.org/entry/601200	http://www.orpha.net/ORDO/Orphanet_64742	1.0
http://omim.org/entry/300853	http://www.orpha.net/ORDO/Orphanet_317476	1.0
http://omim.org/entry/612847	http://www.orpha.net/ORDO/Orphanet_93282	1.0
http://omim.org/entry/304340	http://www.orpha.net/ORDO/Orphanet_85329	1.0
http://omim.org/entry/617282	http://www.orpha.net/ORDO/Orphanet_508093	1.0
http://omim.org/entry/253550	http://www.orpha.net/ORDO/Orphanet_83418	1.0
http://omim.org/entry/143200	http://www.orpha.net/ORDO/Orphanet_898	1.0
http://omim.org/entry/253220	http://www.orpha.net/ORDO/Orphanet_584	1.0
http://omim.org/entry/234280	http://www.orpha.net/ORDO/Orphanet_2110	1.0
http://www.omim.org/phenotypicSeries/PS128100	http://www.orpha.net/ORDO/Orphanet_391799	1.0
http://www.omim.org/phenotypicSeries/PS158810	http://www.orpha.net/ORDO/Orphanet_610	1.0
http://www.omim.org/phenotypicSeries/PS300751	http://www.orpha.net/ORDO/Orphanet_98362	1.0
http://omim.org/entry/147060	http://www.orpha.net/ORDO/Orphanet_2314	1.0
http://www.omim.org/phenotypicSeries/PS182250	http://www.orpha.net/ORDO/Orphanet_85191	1.0
http://omim.org/entry/166210	http://www.orpha.net/ORDO/Orphanet_216804	1.0
http://omim.org/entry/615155	http://www.orpha.net/ORDO/Orphanet_438117	1.0
http://omim.org/entry/185480	http://www.orpha.net/ORDO/Orphanet_3465	1.0
http://omim.org/entry/614018	http://www.orpha.net/ORDO/Orphanet_280620	1.0
http://omim.org/entry/607665	http://www.orpha.net/ORDO/Orphanet_91500	1.0
http://omim.org/entry/126190	http://www.orpha.net/ORDO/Orphanet_2868	1.0
http://omim.org/entry/149000	http://www.orpha.net/ORDO/Orphanet_2346	1.0
http://omim.org/entry/617044	http://www.orpha.net/ORDO/Orphanet_488618	1.0
http://omim.org/entry/606069	http://www.orpha.net/ORDO/Orphanet_139491	1.0
http://omim.org/entry/615970	http://www.orpha.net/ORDO/Orphanet_168615	1.0
http://omim.org/entry/600628	http://www.orpha.net/ORDO/Orphanet_168	1.0
http://omim.org/entry/600092	http://www.orpha.net/ORDO/Orphanet_1422	1.0
http://www.omim.org/phenotypicSeries/PS208000	http://www.orpha.net/ORDO/Orphanet_51608	1.0
http://omim.org/entry/127300	http://www.orpha.net/ORDO/Orphanet_240	1.0
http://omim.org/entry/300960	http://www.orpha.net/ORDO/Orphanet_401973	1.0
http://omim.org/entry/249400	http://www.orpha.net/ORDO/Orphanet_2481	1.0
http://omim.org/entry/102150	http://www.orpha.net/ORDO/Orphanet_965	1.0
http://omim.org/entry/608099	http://www.orpha.net/ORDO/Orphanet_62	1.0
http://omim.org/entry/188025	http://www.orpha.net/ORDO/Orphanet_851	1.0
http://omim.org/entry/109150	http://www.orpha.net/ORDO/Orphanet_98757	1.0
http://omim.org/entry/220600	http://www.orpha.net/ORDO/Orphanet_71271	1.0
http://omim.org/entry/251100	http://www.orpha.net/ORDO/Orphanet_79310	1.0
http://omim.org/entry/155240	http://www.orpha.net/ORDO/Orphanet_99361	1.0
http://omim.org/entry/616683	http://www.orpha.net/ORDO/Orphanet_466934	1.0
http://omim.org/entry/226850	http://www.orpha.net/ORDO/Orphanet_1951	1.0
http://omim.org/entry/113600	http://www.orpha.net/ORDO/Orphanet_141022	1.0
http://omim.org/entry/603516	http://www.orpha.net/ORDO/Orphanet_98761	1.0
http://omim.org/entry/134750	http://www.orpha.net/ORDO/Orphanet_47612	1.0
http://www.omim.org/phenotypicSeries/PS151623	http://www.orpha.net/ORDO/Orphanet_524	1.0
http://omim.org/entry/615555	http://www.orpha.net/ORDO/Orphanet_397685	1.0
http://omim.org/entry/617352	http://www.orpha.net/ORDO/Orphanet_96186	1.0
http://omim.org/entry/147791	http://www.orpha.net/ORDO/Orphanet_2308	1.0
http://omim.org/entry/125500	http://www.orpha.net/ORDO/Orphanet_166265	1.0
http://omim.org/entry/607778	http://www.orpha.net/ORDO/Orphanet_63446	1.0
http://www.omim.org/phenotypicSeries/PS189800	http://www.orpha.net/ORDO/Orphanet_275555	1.0
http://omim.org/entry/193240	http://www.orpha.net/ORDO/Orphanet_2997	1.0
http://omim.org/entry/276710	http://www.orpha.net/ORDO/Orphanet_69723	1.0
http://omim.org/entry/300539	http://www.orpha.net/ORDO/Orphanet_93606	1.0
http://omim.org/entry/602088	http://www.orpha.net/ORDO/Orphanet_93591	1.0
http://omim.org/entry/203550	http://www.orpha.net/ORDO/Orphanet_1005	1.0
http://omim.org/entry/615387	http://www.orpha.net/ORDO/Orphanet_397959	1.0
http://omim.org/entry/119500	http://www.orpha.net/ORDO/Orphanet_1300	1.0
http://omim.org/entry/613078	http://www.orpha.net/ORDO/Orphanet_240760	1.0
http://omim.org/entry/141300	http://www.orpha.net/ORDO/Orphanet_1214	1.0
http://www.omim.org/phenotypicSeries/PS252350	http://www.orpha.net/ORDO/Orphanet_2573	1.0
http://omim.org/entry/182280	http://www.orpha.net/ORDO/Orphanet_70573	1.0
http://omim.org/entry/612916	http://www.orpha.net/ORDO/Orphanet_217017	1.0
http://omim.org/entry/615025	http://www.orpha.net/ORDO/Orphanet_329258	1.0
http://omim.org/entry/243605	http://www.orpha.net/ORDO/Orphanet_444069	1.0
http://omim.org/entry/276700	http://www.orpha.net/ORDO/Orphanet_882	1.0
http://www.omim.org/phenotypicSeries/PS257300	http://www.orpha.net/ORDO/Orphanet_1052	1.0
http://www.omim.org/phenotypicSeries/PS600462	http://www.orpha.net/ORDO/Orphanet_2598	1.0
http://omim.org/entry/303100	http://www.orpha.net/ORDO/Orphanet_180	1.0
http://www.omim.org/phenotypicSeries/PS151660	http://www.orpha.net/ORDO/Orphanet_98306	1.0
http://omim.org/entry/148190	http://www.orpha.net/ORDO/Orphanet_2334	1.0
http://omim.org/entry/616295	http://www.orpha.net/ORDO/Orphanet_444138	1.0
http://omim.org/entry/601374	http://www.orpha.net/ORDO/Orphanet_1126	1.0
http://omim.org/entry/208050	http://www.orpha.net/ORDO/Orphanet_3342	1.0
http://omim.org/entry/600302	http://www.orpha.net/ORDO/Orphanet_2429	1.0
http://omim.org/entry/191482	http://www.orpha.net/ORDO/Orphanet_1264	1.0
http://omim.org/entry/614857	http://www.orpha.net/ORDO/Orphanet_369955	1.0
http://omim.org/entry/230900	http://www.orpha.net/ORDO/Orphanet_77260	1.0
http://omim.org/entry/601612	http://www.orpha.net/ORDO/Orphanet_1120	1.0
http://omim.org/entry/618000	http://www.orpha.net/ORDO/Orphanet_536532	1.0
http://omim.org/entry/610532	http://www.orpha.net/ORDO/Orphanet_85163	1.0
